pk_cid,recency,ingesta,frequency,monetary_value,r_quartile,f_quartile,m_quartile,i_quartile,RFMScore,region_code,salary,age,gender,unidades_vendidas_total,em_acount,debit_card
1379175,483,454,16,1690.0,4,1,1,1,411,3.0,26147.67,32.0,2.0,4.0,0.0,1.0
1385278,452,426,15,1690.0,4,1,1,1,411,28.0,77902.62,50.0,2.0,4.0,0.0,1.0
1382196,470,454,16,1690.0,4,1,1,1,411,30.0,51948.36,30.0,1.0,4.0,0.0,1.0
1386054,450,426,15,1690.0,4,1,1,1,411,46.0,76177.89,46.0,2.0,4.0,0.0,1.0
1385527,452,426,15,1690.0,4,1,1,1,411,28.0,132476.31,63.0,1.0,4.0,0.0,1.0
1385370,452,426,15,1690.0,4,1,1,1,411,28.0,45530.49,45.0,2.0,4.0,0.0,1.0
1387584,441,426,15,1690.0,4,1,1,1,411,28.0,33507.93,52.0,1.0,4.0,0.0,1.0
1386873,444,426,15,1690.0,4,1,1,1,411,50.0,371656.35,32.0,2.0,3.0,0.0,1.0
1381301,473,454,16,1680.0,4,1,1,1,411,34.0,70691.70000000001,31.0,2.0,4.0,0.0,1.0
1375397,501,485,17,1680.0,4,1,1,1,411,33.0,226176.69,49.0,1.0,4.0,0.0,1.0
1400934,353,334,12,1680.0,4,1,1,1,411,28.0,209972.4,49.0,2.0,4.0,0.0,1.0
1403295,337,304,11,1680.0,4,1,1,2,411,28.0,508176.36,35.0,2.0,5.0,0.0,1.0
1377955,490,485,17,1680.0,4,1,1,1,411,11.0,45634.38,41.0,2.0,4.0,0.0,1.0
1375234,504,485,17,1680.0,4,1,1,1,411,7.0,77287.68000000001,34.0,1.0,4.0,0.0,1.0
1383264,464,426,15,1680.0,4,1,1,1,411,8.0,79863.78,25.0,2.0,4.0,0.0,1.0
1377150,493,485,17,1680.0,4,1,1,1,411,29.0,105525.21,36.0,2.0,4.0,0.0,1.0
1388314,436,426,15,1680.0,4,1,1,1,411,28.0,71223.12,34.0,2.0,5.0,0.0,1.0
1384773,457,426,15,1680.0,4,1,1,1,411,19.0,60402.42,48.0,1.0,4.0,0.0,1.0
1378306,487,485,17,1680.0,4,1,1,1,411,39.0,65295.87,30.0,2.0,4.0,0.0,1.0
1376438,498,485,17,1670.0,4,1,1,1,411,28.0,105548.85,52.0,2.0,4.0,0.0,1.0
1382459,469,454,16,1670.0,4,1,1,1,411,49.0,32932.74,31.0,1.0,4.0,0.0,1.0
1379612,480,454,16,1670.0,4,1,1,1,411,28.0,57822.45,31.0,1.0,5.0,0.0,1.0
1377546,492,485,17,1670.0,4,1,1,1,411,7.0,134370.06,40.0,2.0,4.0,0.0,1.0
1382437,469,454,16,1670.0,4,1,1,1,411,8.0,79042.77,45.0,1.0,3.0,0.0,1.0
1394127,396,395,14,1670.0,4,1,1,1,411,28.0,113652.32033026773,37.0,1.0,5.0,0.0,1.0
1376700,494,485,17,1670.0,4,1,1,1,411,28.0,41164.83,57.0,1.0,4.0,1.0,1.0
1374324,508,485,17,1670.0,4,1,1,1,411,29.0,46778.22,30.0,2.0,4.0,0.0,1.0
1386488,448,426,15,1670.0,4,1,1,1,411,9.0,133357.11000000002,63.0,2.0,4.0,1.0,1.0
1391045,416,395,14,1660.0,4,1,1,1,411,47.0,80274.24,37.0,2.0,5.0,0.0,1.0
208508,469,454,16,1660.0,4,1,1,1,411,8.0,84289.5,56.0,1.0,4.0,0.0,1.0
1383824,462,454,16,1660.0,4,1,1,1,411,39.0,60603.0,46.0,2.0,4.0,0.0,1.0
1382527,469,454,16,1660.0,4,1,1,1,411,28.0,59637.36,37.0,1.0,4.0,0.0,1.0
1382524,469,454,16,1660.0,4,1,1,1,411,33.0,113652.32033026773,47.5,2.0,4.0,0.0,1.0
1389286,430,365,13,1660.0,4,1,1,1,411,36.0,113652.32033026773,26.0,2.0,4.0,0.0,1.0
1382663,466,454,16,1660.0,4,1,1,1,411,28.0,122430.03,37.0,1.0,4.0,0.0,1.0
1385063,455,395,14,1650.0,4,1,1,1,411,25.0,51265.92,59.0,2.0,3.0,0.0,1.0
1380471,477,454,16,1650.0,4,1,1,1,411,24.0,61071.54,50.0,2.0,4.0,1.0,1.0
1386244,449,426,15,1650.0,4,1,1,1,411,44.0,113652.32033026773,62.0,2.0,3.0,1.0,1.0
1374244,508,485,17,1650.0,4,1,1,1,411,8.0,77623.5,39.0,2.0,3.0,0.0,0.0
1375697,501,485,17,1650.0,4,1,1,1,411,21.0,63801.39,73.0,1.0,3.0,0.0,1.0
1380924,476,454,16,1650.0,4,1,1,1,411,28.0,123098.61000000002,45.5,2.0,4.0,0.0,1.0
1387141,443,426,15,1650.0,4,1,1,1,411,48.0,113652.32033026773,57.0,2.0,3.0,1.0,1.0
1395427,388,365,13,1650.0,4,1,1,1,411,8.0,57620.81999999999,33.0,2.0,5.0,0.0,0.0
1378902,484,485,17,1640.0,4,1,1,1,411,28.0,292418.07,39.0,1.0,4.0,0.0,1.0
1389570,428,426,15,1640.0,4,1,1,1,411,23.0,46467.60000000001,33.0,2.0,5.0,0.0,1.0
1389617,428,426,15,1640.0,4,1,1,1,411,8.0,182220.6,59.0,2.0,4.0,0.0,1.0
1400154,360,334,12,1640.0,4,1,1,1,411,28.0,67400.28,40.0,2.0,4.0,0.0,1.0
1374513,506,485,17,1640.0,4,1,1,1,411,37.0,129965.85,29.0,2.0,4.0,0.0,1.0
1385667,451,426,15,1640.0,4,1,1,1,411,28.0,48377.97,32.0,2.0,3.0,0.0,0.0
1380937,476,454,16,1640.0,4,1,1,1,411,29.0,66755.43000000001,27.0,1.0,4.0,0.0,1.0
1389067,431,426,15,1640.0,4,1,1,1,411,11.0,88970.94,40.0,1.0,4.0,0.0,1.0
1380915,476,454,16,1640.0,4,1,1,1,411,41.0,77002.47,35.0,2.0,4.0,0.0,1.0
1378260,487,454,16,1640.0,4,1,1,1,411,21.0,113652.32033026773,28.5,2.0,4.0,0.0,1.0
1377340,493,485,17,1640.0,4,1,1,1,411,39.0,42987.72,39.0,1.0,3.0,0.0,1.0
1374350,508,485,17,1640.0,4,1,1,1,411,8.0,100018.74,34.0,2.0,4.0,0.0,1.0
1388443,435,426,15,1640.0,4,1,1,1,411,33.0,99363.57,39.0,1.0,4.0,0.0,1.0
1375668,501,426,15,1640.0,4,1,1,1,411,11.0,48473.28,39.0,1.0,4.0,0.0,1.0
1384731,457,454,16,1640.0,4,1,1,1,411,33.0,259650.33,39.0,2.0,4.0,0.0,1.0
1375081,504,485,17,1630.0,4,1,1,1,411,6.0,29501.37000000001,35.0,1.0,4.0,0.0,1.0
1383540,463,454,16,1630.0,4,1,1,1,411,36.0,113652.32033026773,29.0,1.0,4.0,0.0,1.0
1382409,469,426,15,1630.0,4,1,1,1,411,8.0,113464.95,26.0,1.0,4.0,0.0,1.0
1385725,451,426,15,1630.0,4,1,1,1,411,3.0,61111.41,30.0,2.0,4.0,0.0,1.0
1390052,424,426,15,1630.0,4,1,1,1,411,28.0,109032.48,34.0,2.0,4.0,0.0,1.0
1385307,452,426,15,1630.0,4,1,1,1,411,28.0,140891.82,39.0,2.0,4.0,0.0,1.0
1391139,415,395,14,1630.0,4,1,1,1,411,28.0,63405.66,40.0,1.0,4.0,0.0,1.0
1377712,491,485,17,1630.0,4,1,1,1,411,18.0,113652.32033026773,33.0,1.0,4.0,0.0,1.0
1384528,458,426,15,1630.0,4,1,1,1,411,35.0,59380.26,33.0,1.0,4.0,0.0,1.0
1400372,358,334,12,1620.0,4,1,1,1,411,28.0,108253.62,51.0,2.0,4.0,1.0,1.0
1400444,358,334,12,1620.0,4,1,1,1,411,46.0,78001.74,63.5,2.0,5.0,1.0,1.0
1375393,501,485,17,1620.0,4,1,1,1,411,28.0,148952.04,31.0,2.0,3.0,0.0,1.0
1392118,409,395,14,1620.0,4,1,1,1,411,46.0,34042.5,45.0,2.0,5.0,1.0,1.0
1382340,470,454,16,1620.0,4,1,1,1,411,8.0,113652.32033026773,32.0,2.0,4.0,0.0,0.0
1399792,361,334,12,1620.0,4,1,1,1,411,31.0,113652.32033026773,56.0,1.0,4.5,0.0,1.0
1380102,479,454,16,1620.0,4,1,1,1,411,28.0,78655.5,38.0,1.0,3.0,1.0,0.0
1384613,457,454,16,1620.0,4,1,1,1,411,8.0,113652.32033026773,81.0,2.0,3.0,0.0,1.0
1392558,407,395,14,1620.0,4,1,1,1,411,12.0,50822.06999999999,39.0,2.0,4.0,0.0,0.5
296407,409,395,14,1610.0,4,1,1,1,411,28.0,134688.57,56.0,1.0,4.0,0.0,1.0
1383995,459,454,16,1610.0,4,1,1,1,411,50.0,50092.29,60.0,2.0,4.0,0.0,1.0
1387932,438,426,15,1610.0,4,1,1,1,411,46.0,109642.11000000002,35.0,1.0,4.0,0.0,1.0
1381399,473,454,16,1610.0,4,1,1,1,411,33.0,76059.75,50.0,1.0,4.0,0.0,1.0
1378679,485,454,16,1610.0,4,1,1,1,411,50.0,116365.13999999998,45.0,1.0,4.0,0.0,1.0
1376504,497,485,17,1610.0,4,1,1,1,411,21.0,70207.53,38.0,1.0,2.0,1.0,1.0
1022482,487,485,17,1610.0,4,1,1,1,411,28.0,174422.55,32.0,1.0,4.0,1.0,0.0
1380743,476,454,16,1610.0,4,1,1,1,411,29.0,60275.31,35.0,2.0,4.0,0.0,1.0
1379034,484,454,16,1610.0,4,1,1,1,411,8.0,113652.32033026773,37.0,1.0,5.0,0.0,1.0
1382749,466,454,16,1600.0,4,1,1,1,411,11.0,113652.32033026773,46.0,1.0,4.0,0.0,1.0
1383043,465,454,16,1600.0,4,1,1,1,411,45.0,187119.09,40.0,2.0,4.0,0.0,1.0
1396536,382,334,12,1600.0,4,1,1,1,411,33.0,67217.58,49.0,1.0,3.5,0.0,1.0
1380340,478,454,16,1600.0,4,1,1,1,411,30.0,70640.22,36.0,2.0,4.0,0.0,1.0
1374425,506,454,16,1600.0,4,1,1,1,411,28.0,94420.89,77.0,1.0,4.0,0.0,1.0
1387051,444,426,15,1600.0,4,1,1,1,411,8.0,43620.87,29.0,2.0,5.0,0.0,1.0
1379561,480,454,16,1600.0,4,1,1,1,411,2.0,113652.32033026773,30.0,1.0,4.0,0.0,1.0
1374117,508,485,17,1600.0,4,1,1,1,411,28.0,162889.05,29.0,2.0,2.0,0.0,1.0
681127,478,454,16,1600.0,4,1,1,1,411,28.0,117413.07,28.0,1.0,4.0,1.0,1.0
1402679,340,334,12,1600.0,4,1,1,1,411,29.0,38183.97,84.0,2.0,5.0,0.0,1.0
1380299,478,454,16,1600.0,4,1,1,1,411,18.0,107378.58,33.0,2.0,4.0,0.0,1.0
1401841,346,334,12,1590.0,4,1,1,1,411,7.0,191995.23,39.0,2.0,5.0,0.0,1.0
1381952,471,454,16,1590.0,4,1,1,1,411,36.0,175132.38,44.0,2.0,4.0,0.0,1.0
1408595,312,304,11,1590.0,4,1,1,2,411,43.0,86870.45999999999,32.0,1.0,7.0,0.0,0.0
1388582,434,426,15,1590.0,4,1,1,1,411,28.0,113652.32033026773,25.0,2.0,5.0,0.0,1.0
1400459,357,334,12,1590.0,4,1,1,1,411,28.0,113652.32033026773,20.0,2.0,5.0,0.0,1.0
1385873,451,426,15,1590.0,4,1,1,1,411,28.0,55775.34,38.0,1.0,4.0,0.0,1.0
1398830,368,334,12,1590.0,4,1,1,1,411,8.0,140106.41999999998,33.0,1.0,6.0,1.0,1.0
1393824,399,395,14,1590.0,4,1,1,1,411,35.0,113652.32033026773,38.0,1.0,4.0,0.0,1.0
1399727,361,334,12,1590.0,4,1,1,1,411,8.0,41443.5,30.0,1.0,5.0,0.0,1.0
1387611,441,426,15,1590.0,4,1,1,1,411,8.0,66232.35,48.0,1.0,4.0,0.0,1.0
1394394,395,365,13,1590.0,4,1,1,1,411,8.0,113652.32033026773,40.0,1.0,5.0,1.0,1.0
1407220,316,304,11,1580.0,4,1,1,2,411,45.0,119218.35,56.0,1.0,5.0,0.0,1.0
1391796,410,365,13,1580.0,4,1,1,1,411,28.0,300335.58,47.0,1.0,4.0,0.0,1.0
1391412,414,395,14,1580.0,4,1,1,1,411,28.0,110649.81,27.0,2.0,5.0,0.0,1.0
1388163,437,426,15,1580.0,4,1,1,1,411,28.0,165584.84999999998,69.0,1.0,3.0,1.0,1.0
1382091,471,454,16,1580.0,4,1,1,1,411,49.0,73417.23,47.0,2.0,4.0,1.0,1.0
1394295,396,395,14,1580.0,4,1,1,1,411,28.0,113652.32033026773,28.0,2.0,4.5,0.0,1.0
1387437,442,426,15,1580.0,4,1,1,1,411,48.0,113652.32033026773,46.0,1.0,4.0,0.0,1.0
1381514,473,454,16,1580.0,4,1,1,1,411,4.0,82337.88,36.0,2.0,4.0,0.0,1.0
1387839,438,426,15,1580.0,4,1,1,1,411,4.0,24956.04,60.0,2.0,4.0,0.0,1.0
1388019,437,426,15,1580.0,4,1,1,1,411,28.0,35873.49,38.0,1.0,5.0,0.0,1.0
1386579,445,426,15,1580.0,4,1,1,1,411,9.0,164008.68,64.0,1.0,4.0,0.0,1.0
1398620,368,365,13,1580.0,4,1,1,1,411,28.0,95231.31,34.0,1.0,4.0,0.0,1.0
918661,510,485,17,1580.0,4,1,1,1,411,28.0,133176.0,28.0,2.0,4.0,0.0,1.0
1389097,431,426,15,1580.0,4,1,1,1,411,9.0,104073.24,39.0,1.0,5.0,1.0,1.0
1381919,471,454,16,1580.0,4,1,1,1,411,28.0,113652.32033026773,62.0,2.0,4.0,0.0,1.0
1388312,436,426,15,1570.0,4,1,1,1,411,45.0,91946.28,29.0,1.0,4.0,0.0,1.0
1375841,500,485,17,1570.0,4,1,1,1,411,30.0,37814.55,57.0,1.0,4.0,0.0,1.0
1392312,408,395,14,1570.0,4,1,1,1,411,8.0,245857.23,63.0,2.0,4.0,0.0,1.0
1378127,487,454,16,1570.0,4,1,1,1,411,28.0,115932.87,34.0,2.0,5.0,0.0,1.0
1406166,318,304,11,1570.0,4,1,1,2,411,3.0,38655.48,33.0,1.0,5.0,0.0,1.0
1379503,480,454,16,1570.0,4,1,1,1,411,46.0,89215.74,33.0,2.0,3.0,1.0,1.0
1385118,455,426,15,1570.0,4,1,1,1,411,28.0,203577.36,26.0,2.0,4.0,0.0,1.0
1390104,424,395,14,1570.0,4,1,1,1,411,46.0,126813.96,34.0,1.0,4.0,0.0,1.0
1391114,415,395,14,1570.0,4,1,1,1,411,29.0,113652.32033026773,48.0,1.0,4.0,0.0,1.0
1374270,508,485,17,1560.0,4,1,1,1,411,15.0,130471.47,33.0,1.0,4.0,0.0,1.0
173358,367,334,12,1560.0,4,1,1,1,411,28.0,220937.73,49.0,2.0,5.0,0.0,1.0
1391270,415,395,14,1560.0,4,1,1,1,411,8.0,113652.32033026773,47.0,2.0,4.0,0.0,1.0
1386855,444,365,13,1560.0,4,1,1,1,411,8.0,113652.32033026773,33.0,2.0,5.0,1.0,1.0
1384470,458,454,16,1550.0,4,1,1,1,411,43.0,113652.32033026773,45.0,2.0,4.0,0.0,1.0
1402201,344,334,12,1550.0,4,1,1,1,411,28.0,113652.32033026773,39.5,1.0,4.0,0.0,1.0
1138126,415,395,14,1550.0,4,1,1,1,411,28.0,80600.97,49.0,2.0,5.0,1.0,1.0
1375407,501,485,17,1550.0,4,1,1,1,411,35.0,74189.13,43.0,1.0,2.0,1.0,1.0
1380909,476,454,16,1550.0,4,1,1,1,411,35.0,61798.29,48.0,1.0,4.0,0.0,1.0
1383665,463,426,15,1550.0,4,1,1,1,411,3.0,54196.71,38.0,1.0,4.0,1.0,1.0
1384097,459,454,16,1550.0,4,1,1,1,411,30.0,140009.7,37.0,2.0,4.0,1.0,1.0
1380741,476,454,16,1550.0,4,1,1,1,411,35.0,30475.92,33.0,1.0,4.0,0.0,1.0
1386518,445,426,15,1550.0,4,1,1,1,411,28.0,82302.78,45.0,1.0,4.0,0.0,1.0
1382184,470,454,16,1540.0,4,1,1,1,411,34.0,60140.22,67.0,2.0,3.0,0.0,1.0
1385661,451,426,15,1540.0,4,1,1,1,411,28.0,123479.31,40.0,2.0,4.0,0.0,1.0
1382623,466,454,16,1540.0,4,1,1,1,411,28.0,101915.16,65.0,1.0,2.5,0.0,1.0
1378424,486,485,17,1540.0,4,1,1,1,411,28.0,113652.32033026773,39.0,2.0,2.0,1.0,1.0
1392541,407,395,14,1540.0,4,1,1,1,411,28.0,482830.44000000006,47.0,2.0,4.0,0.0,1.0
1392440,408,395,14,1540.0,4,1,1,1,411,46.0,53823.66,46.0,2.0,5.0,0.0,1.0
1382426,469,454,16,1540.0,4,1,1,1,411,35.0,113652.32033026773,56.0,2.0,3.5,0.0,1.0
1379111,484,454,16,1540.0,4,1,1,1,411,3.0,196291.44,51.0,1.0,4.0,0.0,1.0
1374946,505,485,17,1540.0,4,1,1,1,411,28.0,276943.11,47.0,1.0,4.0,0.0,1.0
1387873,438,426,15,1540.0,4,1,1,1,411,34.0,113652.32033026773,48.0,2.0,4.0,0.0,1.0
1386851,444,426,15,1540.0,4,1,1,1,411,23.0,170279.40000000002,42.0,2.0,4.0,0.0,1.0
1377530,492,485,17,1540.0,4,1,1,1,411,28.0,20167.38,20.0,2.0,2.0,0.0,1.0
1383065,465,454,16,1540.0,4,1,1,1,411,8.0,86273.81999999999,52.0,2.0,5.0,0.0,1.0
1391133,415,395,14,1540.0,4,1,1,1,411,28.0,230210.76,52.0,1.0,3.0,0.0,1.0
1389243,430,426,15,1540.0,4,1,1,1,411,28.0,160056.33000000002,29.0,1.0,4.0,1.0,1.0
1379564,480,454,16,1540.0,4,1,1,1,411,47.0,65618.4,49.0,2.0,4.0,0.0,1.0
1382324,470,454,16,1540.0,4,1,1,1,411,15.0,113652.32033026773,34.0,1.0,2.5,1.0,1.0
1383746,462,454,16,1530.0,4,1,1,1,411,18.0,39815.04,52.0,2.0,4.0,0.0,1.0
1400200,359,334,12,1530.0,4,1,1,1,411,28.0,37827.12,29.0,2.0,5.0,0.0,1.0
1380721,476,454,16,1530.0,4,1,1,1,411,18.0,156110.88,27.0,2.0,4.0,0.0,1.0
1382493,451,426,15,1530.0,4,1,1,1,411,28.0,108049.74,37.0,2.0,5.0,1.0,1.0
1386889,444,426,15,1530.0,4,1,1,1,411,23.0,125640.18,44.0,2.0,3.0,1.0,1.0
1182413,437,426,15,1530.0,4,1,1,1,411,28.0,233454.72000000003,42.0,1.0,3.0,1.0,1.0
1382688,466,454,16,1530.0,4,1,1,1,411,38.0,49574.49000000001,29.0,2.0,4.0,0.0,1.0
1387210,443,426,15,1530.0,4,1,1,1,411,3.0,98624.37,54.0,1.0,3.0,0.0,1.0
1380044,479,454,16,1530.0,4,1,1,1,411,7.0,84084.63,34.0,2.0,4.0,0.0,1.0
1384311,458,426,15,1530.0,4,1,1,1,411,29.0,135417.18,28.0,1.0,4.0,1.0,1.0
1380522,477,454,16,1530.0,4,1,1,1,411,8.0,67715.06999999999,28.0,1.0,4.0,0.0,1.0
1376502,497,485,17,1530.0,4,1,1,1,411,8.0,119795.4,44.0,1.0,4.0,0.0,1.0
1376326,498,485,17,1530.0,4,1,1,1,411,8.0,128584.71,39.0,1.0,4.0,0.0,1.0
1374420,506,485,17,1530.0,4,1,1,1,411,23.0,43056.75,32.0,1.0,4.0,0.0,1.0
1380461,477,454,16,1520.0,4,1,1,1,411,14.0,93070.26,32.0,1.0,3.0,0.0,1.0
1384318,416,395,14,1520.0,4,1,1,1,411,28.0,141754.02,31.0,2.0,5.0,0.0,1.0
1390287,423,395,14,1520.0,4,1,1,1,411,28.0,127661.7,33.0,1.0,4.0,0.0,1.0
1392829,406,395,14,1520.0,4,1,1,1,411,8.0,116967.99,33.0,2.0,4.0,0.0,1.0
1390028,424,395,14,1520.0,4,1,1,1,411,13.0,19889.37,27.0,2.0,4.0,0.0,1.0
1378676,485,485,17,1520.0,4,1,1,1,411,6.0,113652.32033026773,45.0,2.0,3.0,1.0,1.0
1376187,499,485,17,1520.0,4,1,1,1,411,15.0,66480.03,43.0,1.0,2.0,0.0,1.0
1386834,444,426,15,1520.0,4,1,1,1,411,28.0,398087.76,34.0,2.0,3.0,0.0,1.0
1387490,441,395,14,1520.0,4,1,1,1,411,28.0,152414.01,28.0,2.0,4.0,0.0,1.0
1386564,445,426,15,1520.0,4,1,1,1,411,28.0,343976.37,37.0,2.0,4.0,0.0,1.0
1393586,401,395,14,1520.0,4,1,1,1,411,30.0,51672.51,37.0,2.0,4.0,0.0,1.0
1400827,354,334,12,1520.0,4,1,1,1,411,28.0,82990.79999999999,42.0,2.0,6.0,0.0,1.0
1390662,417,395,14,1520.0,4,1,1,1,411,28.0,15085.74,47.0,2.0,4.0,0.0,1.0
1258531,407,395,14,1520.0,4,1,1,1,411,46.0,74253.75,43.0,1.0,4.0,0.0,1.0
944670,415,395,14,1520.0,4,1,1,1,411,28.0,165766.05,41.0,2.0,4.0,0.0,1.0
1390971,416,395,14,1520.0,4,1,1,1,411,41.0,56943.42,59.0,2.0,4.0,0.0,1.0
1394528,395,395,14,1520.0,4,1,1,1,411,30.0,36611.01,50.5,2.0,4.0,0.0,1.0
1386771,445,426,15,1520.0,4,1,1,1,411,8.0,66262.98,37.0,2.0,3.0,0.0,1.0
1383508,463,454,16,1520.0,4,1,1,1,411,8.0,113652.32033026773,20.0,1.0,4.0,0.5,1.0
1394734,394,395,14,1510.0,4,1,1,1,411,30.0,23024.01,36.0,2.0,4.0,0.0,1.0
1375072,504,485,17,1510.0,4,1,1,1,411,35.0,93091.05,32.0,1.0,4.0,0.0,1.0
1382407,469,454,16,1510.0,4,1,1,1,411,8.0,53936.37,39.0,2.0,4.0,0.0,1.0
1355123,387,365,13,1510.0,4,1,1,1,411,28.0,115945.8,48.0,2.0,3.0,1.0,1.0
1386247,449,426,15,1510.0,4,1,1,1,411,38.0,40470.87,41.0,2.0,3.0,1.0,1.0
1386340,448,426,15,1510.0,4,1,1,1,411,13.0,76793.25,81.0,1.0,3.0,0.0,1.0
1379677,480,454,16,1510.0,4,1,1,1,411,14.0,229989.6,38.0,2.0,4.0,0.0,1.0
1382230,470,454,16,1510.0,4,1,1,1,411,43.0,98088.45,43.0,1.0,4.0,0.0,0.5
1390145,424,395,14,1510.0,4,1,1,1,411,37.0,92198.16,40.0,2.0,4.0,0.0,1.0
941497,386,365,13,1510.0,4,1,1,1,411,28.0,269573.94,24.0,2.0,3.0,0.0,1.0
1391438,414,395,14,1510.0,4,1,1,1,411,8.0,113652.32033026773,21.0,2.0,4.0,0.0,1.0
1382974,465,454,16,1510.0,4,1,1,1,411,8.0,155402.79,54.5,2.0,3.0,0.0,1.0
1386946,444,426,15,1510.0,4,1,1,1,411,8.0,113652.32033026773,42.0,2.0,4.0,0.0,1.0
1397988,373,365,13,1510.0,4,1,1,1,411,12.0,97856.01,43.0,2.0,4.0,0.0,1.0
1393886,398,395,14,1510.0,4,1,1,1,411,28.0,369206.79,49.5,2.0,4.0,0.0,1.0
1390042,424,395,14,1510.0,4,1,1,1,411,39.0,100455.66,50.0,1.0,4.0,0.0,1.0
1382001,471,454,16,1500.0,4,1,1,1,411,35.0,58771.08,32.0,2.0,3.5,0.0,1.0
1380964,476,426,14,1500.0,4,1,1,1,411,41.0,64837.05,39.0,2.0,4.0,0.0,0.0
1380301,478,454,16,1500.0,4,1,1,1,411,28.0,113652.32033026773,42.0,2.0,4.0,0.0,1.0
1390821,417,395,14,1500.0,4,1,1,1,411,28.0,468934.68,56.0,2.0,4.0,0.0,1.0
1390529,421,395,14,1500.0,4,1,1,1,411,28.0,43033.17,40.0,2.0,4.0,0.0,1.0
1386024,450,365,13,1500.0,4,1,1,1,411,28.0,70574.45999999999,48.0,1.0,4.0,0.0,1.0
1389655,428,395,14,1500.0,4,1,1,1,411,28.0,105873.48,22.0,2.0,4.0,0.0,1.0
1375713,501,485,17,1500.0,4,1,1,1,411,28.0,65828.81999999999,53.0,1.0,4.0,0.0,1.0
1385253,455,426,15,1490.0,4,1,1,1,411,46.0,60715.59,40.0,1.0,4.0,0.0,1.0
1374938,505,485,17,1490.0,4,1,1,1,411,18.0,92311.14,44.0,2.0,3.0,1.0,1.0
1387829,438,426,15,1490.0,4,1,1,1,411,18.0,122616.63,30.0,1.0,4.0,0.0,1.0
1376762,494,485,17,1490.0,4,1,1,1,411,3.0,23585.67,38.0,2.0,3.0,0.0,1.0
1395164,389,365,13,1490.0,4,1,1,1,411,18.0,49889.04,72.0,1.0,3.0,0.0,1.0
1384589,457,426,15,1490.0,4,1,1,1,411,5.0,57660.27,67.0,1.0,3.0,0.0,1.0
1398799,368,365,13,1490.0,4,1,1,1,411,8.0,98983.74,42.0,2.0,4.0,0.0,1.0
1383904,459,454,16,1490.0,4,1,1,1,411,28.0,61203.9,33.0,1.0,4.0,0.0,1.0
1378537,486,454,16,1490.0,4,1,1,1,411,8.0,53086.29,46.0,2.0,4.0,0.0,1.0
1377283,493,485,17,1480.0,4,1,1,1,411,28.0,170140.77,30.0,2.0,2.0,0.0,1.0
1381264,473,454,16,1480.0,4,1,1,1,411,28.0,113652.32033026773,31.0,2.0,4.5,0.0,1.0
1379427,480,454,16,1480.0,4,1,1,1,411,7.0,113652.32033026773,45.0,2.0,3.0,1.0,1.0
1382576,469,454,16,1480.0,4,1,1,1,411,46.0,79288.86,36.0,2.0,3.0,0.0,1.0
1399519,364,334,12,1480.0,4,1,1,1,411,2.0,37352.88,34.0,2.0,5.0,0.0,1.0
1376602,497,485,17,1480.0,4,1,1,1,411,28.0,164649.03,32.0,2.0,4.0,0.0,1.0
1383711,462,426,15,1480.0,4,1,1,1,411,8.0,176836.47,33.0,1.0,4.0,0.0,1.0
1390336,423,395,14,1480.0,4,1,1,1,411,41.0,48440.88,50.0,1.0,4.0,0.0,1.0
1390451,422,395,14,1480.0,4,1,1,1,411,28.0,1002275.01,31.0,2.0,3.0,1.0,1.0
1386673,445,426,15,1480.0,4,1,1,1,411,39.0,82481.52,37.0,1.0,4.0,0.0,1.0
1378230,487,454,16,1480.0,4,1,1,1,411,28.0,113652.32033026773,33.0,2.0,4.0,0.0,1.0
1393223,402,395,14,1480.0,4,1,1,1,411,28.0,108147.72,27.0,1.0,6.0,1.0,1.0
1385660,451,426,15,1480.0,4,1,1,1,411,28.0,141630.59999999998,45.0,2.0,2.0,1.0,1.0
906260,479,395,14,1470.0,4,1,1,1,411,48.0,113652.32033026773,36.0,2.0,4.0,0.0,1.0
1386822,444,395,14,1470.0,4,1,1,1,411,8.0,113652.32033026773,43.0,2.0,3.0,0.0,1.0
1392958,403,395,14,1470.0,4,1,1,1,411,35.0,97215.6,35.0,2.0,4.0,0.0,1.0
1391328,415,395,14,1470.0,4,1,1,1,411,6.0,37356.57,38.0,2.0,4.0,0.0,1.0
1380801,476,454,16,1470.0,4,1,1,1,411,31.0,113652.32033026773,57.0,2.0,4.0,1.0,0.0
1391465,414,395,14,1470.0,4,1,1,1,411,13.0,71486.04000000001,38.0,2.0,4.0,0.0,1.0
1377674,491,485,17,1470.0,4,1,1,1,411,3.0,113652.32033026773,58.0,2.0,4.0,0.0,1.0
1389803,427,395,14,1470.0,4,1,1,1,411,28.0,210169.86,31.0,2.0,4.0,0.0,1.0
1377646,491,485,17,1470.0,4,1,1,1,411,8.0,198148.92,45.0,2.0,2.0,1.0,1.0
1382217,470,454,16,1470.0,4,1,1,1,411,8.0,122359.62,32.0,2.0,2.0,0.0,0.0
1390768,417,395,14,1470.0,4,1,1,1,411,15.0,72871.23,41.0,2.0,3.0,0.0,1.0
1381157,473,454,16,1470.0,4,1,1,1,411,17.0,61012.5,32.0,1.0,2.0,0.0,1.0
1387292,442,426,15,1470.0,4,1,1,1,411,29.0,64837.89,66.0,1.0,3.0,1.0,1.0
1376592,497,485,17,1470.0,4,1,1,1,411,45.0,25825.47,47.0,2.0,2.0,1.0,1.0
